,Loan_ID,Gender,Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status (Approved),Capped_ApplicantIncome,MedianReplacedApplicantIncome,zscore,Education_Not Graduate,Married_Yes,Self_Employed_Yes
365,LP002181,1,0,0.13311469253846817,-0.5544873301529852,-0.1517448608343651,360.0,1.0,0,6216.0,6216.0,0.13311469253846817,1,0,0
366,LP002187,1,0,-0.4756599662075529,-0.5544873301529852,-0.5920181364965753,480.0,1.0,0,2500.0,2500.0,-0.4756599662075529,0,0,0
367,LP002188,1,0,-0.04578248920282759,-0.5544873301529852,-0.2588383603197676,360.0,0.0,0,5124.0,5124.0,-0.04578248920282759,0,0,0
368,LP002190,1,1,0.15097164566099677,-0.5544873301529852,0.34802480343084646,360.0,1.0,1,6325.0,6325.0,0.15097164566099677,0,1,0
369,LP002191,1,0,2.3470492292160055,1.2465537483428806,5.048239503067955,360.0,1.0,0,10171.25,3812.5,2.3470492292160055,0,1,0
370,LP002194,0,0,1.6964991296787477,-0.5544873301529852,-1.0798885230411865,360.0,1.0,1,10171.25,3812.5,1.6964991296787477,0,0,1
371,LP002197,1,2,-0.03578914846453177,-0.5544873301529852,0.11003924901884096,360.0,1.0,1,5185.0,5185.0,-0.03578914846453177,0,1,0
372,LP002201,1,2,0.6421197691595358,2.1381819465272183,2.787376736153903,300.0,1.0,1,9323.0,9323.0,0.6421197691595358,0,1,1
373,LP002205,1,1,-0.38359017120882744,0.12509273497638912,-0.41352897068757116,180.0,0.0,0,3062.0,3062.0,-0.38359017120882744,0,0,0
374,LP002209,0,0,-0.4324100980942726,-0.055490191238160284,-0.4254282484081714,360.0,1.0,1,2764.0,2764.0,-0.4324100980942726,0,0,0
375,LP002211,1,0,-0.09607684341031641,-0.23880922239535438,-0.3064354712021687,180.0,1.0,1,4817.0,4817.0,-0.09607684341031641,0,1,0
376,LP002219,1,3,0.5482478963227571,1.1542102065286222,-0.18744269399616592,360.0,1.0,1,8750.0,8750.0,0.5482478963227571,0,1,0
377,LP002223,1,0,-0.17913624921877516,-0.5544873301529852,-0.18744269399616592,360.0,1.0,1,4310.0,4310.0,-0.17913624921877516,0,1,0
378,LP002224,1,0,-0.3824433944027935,-0.5544873301529852,-0.8895000795115822,480.0,1.0,0,3069.0,3069.0,-0.3824433944027935,0,0,0
379,LP002225,1,2,-0.002041145315532749,-0.5544873301529852,-0.18744269399616592,360.0,1.0,1,5391.0,5391.0,-0.002041145315532749,0,1,0
380,LP002226,1,0,-0.3391935262895132,0.30054546442347974,-0.21124124943736647,360.0,1.0,1,3333.0,3333.0,-0.3391935262895132,0,1,0
381,LP002229,1,0,0.08806274658713453,0.8929121845060546,1.7878374076234798,360.0,1.0,1,5941.0,5941.0,0.08806274658713453,0,0,0
382,LP002231,0,0,0.09772843680942066,-0.5544873301529852,0.12193852673944124,360.0,1.0,1,6000.0,6000.0,0.09772843680942066,0,0,0
383,LP002234,1,0,0.2889125129010801,-0.5544873301529852,-0.21124124943736647,360.0,1.0,1,7167.0,7167.0,0.2889125129010801,0,0,1
384,LP002236,1,2,-0.13719698316953366,-0.5544873301529852,-0.5444210256141742,360.0,1.0,0,4566.0,4566.0,-0.13719698316953366,0,1,0
385,LP002237,1,1,-0.28447589011589347,-0.5544873301529852,-0.3897304152463706,180.0,1.0,1,3667.0,3667.0,-0.28447589011589347,0,0,0
386,LP002239,1,0,-0.5008890559402998,-0.007266341624047663,-0.16364413855496537,360.0,1.0,1,2346.0,2346.0,-0.5008890559402998,1,0,0
387,LP002243,1,0,-0.39210908462507965,0.5180658073637324,-0.21124124943736647,360.0,0.0,0,3010.0,3010.0,-0.39210908462507965,1,1,0
388,LP002244,1,0,-0.5030187842943628,0.27215837564354106,-0.11604702767256427,360.0,1.0,1,2333.0,2333.0,-0.5030187842943628,0,1,0
389,LP002250,1,0,0.01384990471093766,-0.5544873301529852,-0.2469390825991673,360.0,1.0,1,5488.0,5488.0,0.01384990471093766,0,1,0
390,LP002255,1,3,0.6165630289107793,-0.5544873301529852,0.4670175806368492,360.0,1.0,1,9167.0,9167.0,0.6165630289107793,0,0,0
391,LP002262,1,3,0.6717721408584136,-0.5544873301529852,1.537952575490874,360.0,1.0,1,9504.0,9504.0,0.6717721408584136,0,1,0
392,LP002263,1,0,-0.4620624697931504,0.16887041405870412,-0.3064354712021687,360.0,1.0,1,2583.0,2583.0,-0.4620624697931504,0,1,0
393,LP002265,1,2,-0.5587193720160116,0.0012839863217169861,-0.3897304152463706,180.0,1.0,1,1993.0,1993.0,-0.5587193720160116,1,1,0
394,LP002266,1,2,-0.3773648114046432,-0.07566896519016486,-0.3897304152463706,360.0,1.0,1,3100.0,3100.0,-0.3773648114046432,0,1,0
395,LP002272,1,2,-0.34853156599578966,-0.3889529811229816,-0.12794630539316454,360.0,1.0,1,3276.0,3276.0,-0.34853156599578966,0,1,0
396,LP002277,0,0,-0.3642587907642552,-0.5544873301529852,-0.8895000795115822,360.0,0.0,0,3180.0,3180.0,-0.3642587907642552,0,0,0
397,LP002281,1,0,-0.3883411036909681,-0.055490191238160284,-0.6039174142171756,360.0,1.0,1,3033.0,3033.0,-0.3883411036909681,0,1,0
398,LP002284,1,0,-0.2459769544847538,0.015306524152771011,-0.4373275261287717,360.0,1.0,1,3902.0,3902.0,-0.2459769544847538,1,0,0
399,LP002287,0,0,-0.6394852242124025,0.061136281942069534,-0.5087231924523733,360.0,0.0,0,1500.0,1500.0,-0.6394852242124025,0,0,0
400,LP002288,1,2,-0.4119319408436664,-0.5544873301529852,-1.1988813002471892,180.0,0.0,0,2889.0,2889.0,-0.4119319408436664,1,1,0
401,LP002296,1,0,-0.4338845254163163,-0.5544873301529852,-0.9608957458351838,300.0,1.0,0,2755.0,2755.0,-0.4338845254163163,1,0,0
402,LP002297,1,0,-0.4756599662075529,6.285775026458735,-0.5087231924523733,360.0,1.0,1,2500.0,2500.0,-0.4756599662075529,0,0,0
403,LP002300,0,0,-0.5636341297561571,-0.5544873301529852,-1.1036870784823871,360.0,1.0,1,1963.0,1963.0,-0.5636341297561571,1,0,0
404,LP002301,0,0,0.3338006335944089,-0.5544873301529852,0.5741110801222516,360.0,1.0,0,7441.0,7441.0,0.3338006335944089,0,0,1
405,LP002305,0,0,-0.14030966307162582,-0.5544873301529852,-0.36593185980517007,360.0,1.0,1,4547.0,4547.0,-0.14030966307162582,0,0,0
406,LP002308,1,0,-0.5302137771231679,0.2663441526404211,-0.36593185980517007,360.0,1.0,1,2167.0,2167.0,-0.5302137771231679,1,1,0
407,LP002314,0,0,-0.5226778152549447,-0.5544873301529852,-0.9489964681145835,360.0,1.0,1,2213.0,2213.0,-0.5226778152549447,1,0,0
408,LP002315,1,1,0.4745265302205747,-0.5544873301529852,0.07434141585704014,300.0,0.0,0,8300.0,8300.0,0.4745265302205747,0,1,0
409,LP002317,1,3,12.38462278717314,-0.5544873301529852,2.5493911817418975,360.0,0.0,0,10171.25,3812.5,12.38462278717314,0,1,0
410,LP002318,0,1,-0.25171083851492354,-0.5544873301529852,-0.9965935789969846,360.0,1.0,0,3867.0,3867.0,-0.25171083851492354,1,0,1
411,LP002319,1,0,0.13966770285866215,-0.5544873301529852,0.16953563762184234,360.0,1.0,1,6256.0,6256.0,0.13966770285866215,0,1,0
412,LP002328,1,0,0.11345566157788621,-0.5544873301529852,0.8596937454166583,360.0,0.0,0,6096.0,6096.0,0.11345566157788621,1,1,0
413,LP002332,1,0,-0.5161248049347508,0.14082533839659606,-0.4254282484081714,360.0,1.0,1,2253.0,2253.0,-0.5161248049347508,1,1,0
414,LP002335,0,0,-0.5331626317672551,0.5526091322646216,0.38372263659264727,360.0,0.0,0,2149.0,2149.0,-0.5331626317672551,1,1,0
415,LP002337,0,0,-0.3945664634951524,-0.5544873301529852,-1.0203921344381852,360.0,1.0,1,2995.0,2995.0,-0.3945664634951524,0,0,0
416,LP002341,0,1,-0.45927744040706797,-0.5544873301529852,0.16953563762184234,360.0,1.0,0,2600.0,2600.0,-0.45927744040706797,0,0,0
417,LP002342,1,2,-0.6231026984119176,6.285775026458735,1.1095785775492641,360.0,1.0,0,1600.0,1600.0,-0.6231026984119176,0,1,1
418,LP002345,1,0,-0.717302221764706,0.3939150455912297,-0.4016296929669709,360.0,1.0,1,1025.0,1025.0,-0.717302221764706,0,1,0
419,LP002347,1,0,-0.35344632373593515,-0.0698547421870449,-0.09224847223136372,360.0,1.0,1,3246.0,3246.0,-0.35344632373593515,0,1,0
420,LP002348,1,0,0.06971431769059137,-0.5544873301529852,-0.09224847223136372,360.0,1.0,1,5829.0,5829.0,0.06971431769059137,0,1,0
421,LP002357,0,0,-0.439618409446486,-0.5544873301529852,-0.7824065800261797,360.0,0.0,0,2720.0,2720.0,-0.439618409446486,1,0,0
422,LP002361,1,0,-0.5870611416508507,0.03343321939779207,-0.5444210256141742,360.0,1.0,1,1820.0,1820.0,-0.5870611416508507,0,1,0
423,LP002362,1,1,0.30251000931548266,0.015648537270601597,-0.4254282484081714,360.0,0.0,0,7250.0,7250.0,0.30251000931548266,0,1,0
424,LP002364,1,0,1.5524967278924848,-0.5544873301529852,-0.5920181364965753,360.0,1.0,1,10171.25,3812.5,1.5524967278924848,0,1,0
425,LP002366,1,0,-0.4484649733787479,0.9161690765185344,-0.2945361934815684,360.0,1.0,1,2666.0,2666.0,-0.4484649733787479,0,1,0
426,LP002367,0,1,-0.13064397284933968,-0.5544873301529852,-0.7705073023055794,360.0,1.0,0,4606.0,4606.0,-0.13064397284933968,1,0,0
427,LP002368,1,2,0.08707979503910543,-0.5544873301529852,-0.1517448608343651,360.0,1.0,1,5935.0,5935.0,0.08707979503910543,0,1,0
428,LP002369,1,0,-0.4068533578455161,-0.5489740784062651,-0.6991116359819778,360.0,1.0,1,2920.0,2920.0,-0.4068533578455161,0,1,0
429,LP002370,1,0,-0.44010988522050054,-0.5544873301529852,-1.0203921344381852,180.0,1.0,1,2717.0,2717.0,-0.44010988522050054,1,0,0
430,LP002377,0,1,0.527605913814146,-0.5544873301529852,0.05054286041583959,360.0,1.0,1,8624.0,8624.0,0.527605913814146,0,0,1
431,LP002379,1,0,0.17964106581184544,-0.5544873301529852,-0.4849246370111728,360.0,0.0,0,6500.0,6500.0,0.17964106581184544,0,0,0
432,LP002386,1,0,1.2241909108507665,-0.5544873301529852,3.0848586791689097,360.0,1.0,1,10171.25,3812.5,1.2241909108507665,0,0,0
433,LP002387,1,0,-0.48794686055791664,0.24582336557058596,-0.03275208362836234,360.0,1.0,1,2425.0,2425.0,-0.48794686055791664,0,1,0
434,LP002390,1,0,-0.2708783937014909,-0.5544873301529852,-0.5444210256141742,360.0,1.0,1,3750.0,3750.0,-0.2708783937014909,0,0,0
435,LP002393,0,0,0.7607292559550469,-0.5544873301529852,-0.21124124943736647,240.0,1.0,1,10047.0,10047.0,0.7607292559550469,0,1,0
436,LP002398,1,0,-0.5696956643023365,0.07857895095142942,-1.1393849116441879,360.0,1.0,1,1926.0,1926.0,-0.5696956643023365,0,0,0
437,LP002401,1,0,-0.5226778152549447,-0.169722572593576,-0.21124124943736647,360.0,1.0,1,2213.0,2213.0,-0.5226778152549447,0,1,0
438,LP002403,1,0,0.8211807761588364,-0.5544873301529852,0.49081613607804975,360.0,0.0,0,10171.25,3812.5,0.8211807761588364,0,0,1
439,LP002407,0,0,0.2848168814509589,-0.5544873301529852,-0.09224847223136372,360.0,1.0,1,7142.0,7142.0,0.2848168814509589,1,1,1
440,LP002408,1,0,-0.2856226669219274,1.1774670985411022,0.49081613607804975,360.0,1.0,1,3660.0,3660.0,-0.2856226669219274,0,0,0
441,LP002409,1,0,0.4091602522766397,0.07242271483047887,0.40752119203384785,360.0,1.0,1,7901.0,7901.0,0.4091602522766397,0,1,0
442,LP002418,1,3,-0.11409762179084987,0.12714481368337263,0.026744304974639036,360.0,1.0,1,4707.0,4707.0,-0.11409762179084987,1,0,0
443,LP002422,1,1,5.294101795465245,-0.5544873301529852,0.07434141585704014,360.0,1.0,1,10171.25,3812.5,5.294101795465245,0,0,0
444,LP002424,1,0,0.31610750572988516,2.2955079807292877,0.34802480343084646,300.0,1.0,1,7333.0,7333.0,0.31610750572988516,0,1,0
445,LP002429,1,1,-0.3174047669748682,-0.1406514575779762,-0.18744269399616592,360.0,1.0,1,3466.0,3466.0,-0.3174047669748682,0,1,1
446,LP002434,1,2,-0.1231080109811166,-0.5544873301529852,-0.4254282484081714,360.0,1.0,1,4652.0,4652.0,-0.1231080109811166,1,1,0
447,LP002435,1,0,-0.3054455231405142,-0.08387728001809892,-1.0798885230411865,360.0,1.0,0,3539.0,3539.0,-0.3054455231405142,0,1,0
448,LP002443,1,2,-0.3380467494834793,0.030355101337316795,0.05054286041583959,360.0,0.0,0,3340.0,3340.0,-0.3380467494834793,0,1,0
449,LP002444,1,1,-0.4315909718042484,-0.027103102458221652,0.5265139692398506,360.0,1.0,0,2769.0,2769.0,-0.4315909718042484,1,0,1
450,LP002446,1,2,-0.5069505904864792,-0.12526086727559982,-0.2469390825991673,360.0,0.0,0,2309.0,2309.0,-0.5069505904864792,1,1,0
451,LP002447,1,2,-0.5644532560461814,-0.05651623059165205,-1.0203921344381852,300.0,1.0,1,1958.0,1958.0,-0.5644532560461814,1,1,0
452,LP002448,1,0,-0.2384409926165307,0.03822140304742027,0.03864358269523931,360.0,0.0,0,3948.0,3948.0,-0.2384409926165307,0,1,0
453,LP002449,1,0,-0.47844499559363535,0.2889170184172398,-0.6634138028201769,180.0,0.0,1,2483.0,2483.0,-0.47844499559363535,0,1,0
454,LP002453,1,0,0.27547884174468246,-0.5544873301529852,-0.7348094691437785,360.0,1.0,1,7085.0,7085.0,0.27547884174468246,0,0,1
455,LP002455,1,2,-0.2530214405789623,-0.5544873301529852,-0.5920181364965753,360.0,1.0,1,3859.0,3859.0,-0.2530214405789623,0,1,0
456,LP002459,1,0,-0.1806106765408188,-0.5544873301529852,-0.3302340266433692,360.0,1.0,1,4301.0,4301.0,-0.1806106765408188,0,1,0
457,LP002467,1,0,-0.2777590545376946,0.32414436955379017,0.3242262479896459,360.0,1.0,0,3708.0,3708.0,-0.2777590545376946,0,1,0
458,LP002472,1,2,-0.17192793786656177,-0.5544873301529852,-0.11604702767256427,360.0,1.0,1,4354.0,4354.0,-0.17192793786656177,0,0,0
459,LP002473,1,0,0.4800965889927396,-0.5544873301529852,0.16953563762184234,360.0,1.0,0,8334.0,8334.0,0.4800965889927396,0,1,0
460,LP002478,2,0,-0.5439750987955752,0.8419522299492973,0.16953563762184234,360.0,1.0,1,2083.0,2083.0,-0.5439750987955752,0,1,1
461,LP002484,1,3,0.38278438573785895,-0.5544873301529852,-0.21124124943736647,180.0,1.0,1,7740.0,7740.0,0.38278438573785895,0,1,0
462,LP002487,1,0,-0.39128995833505537,0.1938373716603369,0.08624069357764041,360.0,1.0,1,3015.0,3015.0,-0.39128995833505537,0,1,0
463,LP002489,0,1,-0.03480619691650267,-0.5544873301529852,-0.16364413855496537,360.0,1.0,1,5191.0,5191.0,-0.03480619691650267,1,0,0
464,LP002493,1,0,-0.2027270863714735,-0.5544873301529852,-0.5682195810553747,360.0,0.0,0,4166.0,4166.0,-0.2027270863714735,0,0,0
465,LP002494,1,0,0.09772843680942066,-0.5544873301529852,-0.06844991679016317,360.0,1.0,1,6000.0,6000.0,0.09772843680942066,0,0,0
466,LP002500,1,3,-0.4024300758793852,0.01462249791710984,-0.9013993572321825,180.0,0.0,0,2947.0,2947.0,-0.4024300758793852,1,1,0
467,LP002501,2,0,1.8493480953972723,-0.5544873301529852,-0.4254282484081714,360.0,1.0,1,10171.25,3812.5,1.8493480953972723,0,1,0
468,LP002502,0,2,-0.8508198070386584,0.4431649345588341,-0.5682195810553747,360.0,1.0,1,210.0,210.0,-0.8508198070386584,1,1,0
469,LP002505,1,0,-0.17536826828466362,0.28378682164978103,-0.4254282484081714,360.0,1.0,0,4333.0,4333.0,-0.17536826828466362,0,1,0
470,LP002515,1,1,-0.3200259711029458,0.15655794181680302,0.1933341930630429,360.0,1.0,1,3450.0,3450.0,-0.3200259711029458,0,1,1
471,LP002517,1,1,-0.4505947017328109,-0.04146765340710626,-0.3897304152463706,180.0,0.0,0,2653.0,2653.0,-0.4505947017328109,1,1,0
472,LP002519,1,3,-0.11671882591892746,-0.5544873301529852,-0.5444210256141742,360.0,1.0,1,4691.0,4691.0,-0.11671882591892746,0,1,0
473,LP002522,0,0,-0.4756599662075529,-0.5544873301529852,-0.6277159696583761,360.0,1.0,1,2500.0,2500.0,-0.4756599662075529,0,0,1
474,LP002524,1,2,0.021058216063151045,1.0351896415235784,0.1933341930630429,360.0,1.0,1,5532.0,5532.0,0.021058216063151045,0,0,0
475,LP002527,1,2,1.8219892773104625,-0.20768602867277106,0.05054286041583959,360.0,1.0,1,10171.25,3812.5,1.8219892773104625,0,1,1
476,LP002529,1,2,0.21240611741281537,0.04403562605054023,1.0024850780638617,300.0,1.0,1,6700.0,6700.0,0.21240611741281537,0,1,0
477,LP002530,2,2,-0.414553144971744,0.08576122642587172,-0.16364413855496537,360.0,0.0,0,2873.0,2873.0,-0.414553144971744,0,1,0
478,LP002531,1,1,1.845252463947151,0.21504218496583322,-0.711010913702578,360.0,1.0,1,10171.25,3812.5,1.845252463947151,0,1,1
479,LP002533,1,2,-0.4024300758793852,-0.0062403022705559055,-0.21124124943736647,360.0,1.0,0,2947.0,2947.0,-0.4024300758793852,0,1,0
480,LP002534,0,0,-0.17258323889858118,-0.5544873301529852,0.09813997129824069,360.0,1.0,1,4350.0,4350.0,-0.17258323889858118,1,0,0
481,LP002536,1,3,-0.3781839376946674,-0.5544873301529852,-0.3897304152463706,360.0,1.0,1,3095.0,3095.0,-0.3781839376946674,1,1,0
482,LP002537,1,0,-0.5439750987955752,0.5228539910133606,-0.21124124943736647,360.0,1.0,1,2083.0,2083.0,-0.5439750987955752,0,1,0
483,LP002541,1,0,0.8894959087468587,-0.5544873301529852,1.0500821889462626,360.0,1.0,1,10171.25,3812.5,0.8894959087468587,0,1,0
484,LP002543,1,2,0.47993276373473476,-0.5544873301529852,1.192873521593466,360.0,1.0,1,8333.0,8333.0,0.47993276373473476,0,1,0
485,LP002544,1,1,-0.5644532560461814,0.27865662488232223,-0.17554341627556563,360.0,1.0,1,1958.0,1958.0,-0.5644532560461814,1,1,0
486,LP002545,1,2,-0.3041349210764754,-0.5544873301529852,-0.7824065800261797,360.0,0.0,0,3547.0,3547.0,-0.3041349210764754,0,0,0
487,LP002547,1,1,2.1181853437832308,-0.5544873301529852,4.215290062625936,360.0,1.0,0,10171.25,3812.5,2.1181853437832308,0,1,0
488,LP002555,1,2,-0.13441195378345122,0.15792599428812537,0.16953563762184234,360.0,1.0,1,4583.0,4583.0,-0.13441195378345122,0,1,1
489,LP002556,1,0,-0.4863086079778681,-0.5544873301529852,-0.841902968629181,360.0,1.0,0,2435.0,2435.0,-0.4863086079778681,0,0,0
490,LP002560,1,0,-0.4430587398645879,0.3980192030051967,-0.5920181364965753,360.0,1.0,1,2699.0,2699.0,-0.4430587398645879,1,0,0
491,LP002562,1,1,-0.011543010279814025,-0.1676704938865925,0.47891685835744946,360.0,1.0,1,5333.0,5333.0,-0.011543010279814025,1,1,0
492,LP002571,1,0,-0.28054408392377705,-0.5544873301529852,-0.4254282484081714,360.0,1.0,1,3691.0,3691.0,-0.28054408392377705,1,0,0
493,LP002582,0,0,1.9428923177180415,-0.5544873301529852,0.9429886894608602,360.0,1.0,1,10171.25,3812.5,1.9428923177180415,1,0,1
494,LP002585,1,0,-0.2959436581762329,0.18323496500758873,-0.3183347489227689,360.0,0.0,0,3597.0,3597.0,-0.2959436581762329,0,1,0
495,LP002586,0,1,-0.34034030309554714,-0.24222935357366024,-0.4849246370111728,84.0,1.0,1,3326.0,3326.0,-0.34034030309554714,0,1,0
496,LP002587,1,0,-0.45927744040706797,0.026934970159010935,-0.46112608156997226,360.0,1.0,1,2600.0,2600.0,-0.45927744040706797,1,1,0
497,LP002588,1,0,-0.12753129294724755,0.4226441474889989,-0.41352897068757116,12.0,1.0,1,4625.0,4625.0,-0.12753129294724755,0,1,0
498,LP002600,1,1,-0.41094898929563733,-0.5544873301529852,-0.6039174142171756,360.0,1.0,1,2895.0,2895.0,-0.41094898929563733,0,1,1
499,LP002602,1,0,0.1440909848247931,0.9558425981868824,0.7526002459312559,360.0,0.0,0,6283.0,6283.0,0.1440909848247931,0,0,0
500,LP002603,0,0,-0.7795558198065489,0.7051469828170629,-0.3897304152463706,480.0,1.0,1,645.0,645.0,-0.7795558198065489,0,0,0
501,LP002606,0,0,-0.36769912118235704,-0.5544873301529852,-0.5444210256141742,360.0,1.0,1,3159.0,3159.0,-0.36769912118235704,0,0,0
502,LP002615,1,2,-0.08821323102608364,1.3689944445262303,0.7407009682106556,360.0,1.0,1,4865.0,4865.0,-0.08821323102608364,0,1,0
503,LP002618,1,1,-0.22173081630003605,1.2588662205847816,-0.09224847223136372,360.0,1.0,0,4050.0,4050.0,-0.22173081630003605,1,1,0
504,LP002619,1,0,-0.26039357718918055,-0.04728187641022622,-0.2588383603197676,300.0,1.0,1,3814.0,3814.0,-0.26039357718918055,1,1,0
505,LP002622,1,2,-0.31019645562265485,0.9558425981868824,1.157175688431665,360.0,1.0,1,3510.0,3510.0,-0.31019645562265485,0,1,0
506,LP002624,1,0,2.5277484887953547,1.7257141264235314,3.9773045082139302,360.0,1.0,1,10171.25,3812.5,2.5277484887953547,0,1,0
507,LP002625,2,0,-0.2982372117883008,-0.5544873301529852,-0.5920181364965753,360.0,1.0,0,3583.0,3583.0,-0.2982372117883008,0,0,0
508,LP002626,1,0,-0.4791002966256548,0.47599819387057035,0.50271541379865,360.0,1.0,1,2479.0,2479.0,-0.4791002966256548,0,1,1
509,LP002634,0,1,1.2874274604406384,-0.5544873301529852,-1.2583776888501907,360.0,1.0,1,10171.25,3812.5,1.2874274604406384,0,0,0
510,LP002637,1,0,-0.29577983291822807,-0.11431644750502108,-0.5444210256141742,360.0,1.0,0,3598.0,3598.0,-0.29577983291822807,1,0,0
511,LP002640,1,1,0.10837707857973587,0.13090695797950908,1.2404706324758672,360.0,1.0,1,6065.0,6065.0,0.10837707857973587,0,1,0
512,LP002643,1,2,-0.3473847891897557,0.14150936463225725,0.026744304974639036,360.0,1.0,1,3283.0,3283.0,-0.3473847891897557,0,1,0
513,LP002648,1,0,-0.5362753116693473,1.725372113305701,-0.9013993572321825,180.0,1.0,0,2130.0,2130.0,-0.5362753116693473,0,1,0
514,LP002652,1,0,0.06742076407852347,0.6993327598139429,1.966326573432484,360.0,1.0,0,5815.0,5815.0,0.06742076407852347,0,0,0
515,LP002659,1,3,-0.3174047669748682,0.6179336377702636,0.05054286041583959,360.0,1.0,1,3466.0,3466.0,-0.3174047669748682,0,1,0
516,LP002670,0,2,-0.5524940122118274,0.003678078146531088,-0.3897304152463706,480.0,1.0,1,2031.0,2031.0,-0.5524940122118274,0,1,0
517,LP002682,1,0,-0.3816242681127693,0.061136281942069534,-0.2707376380403678,360.0,0.0,0,3074.0,3074.0,-0.3816242681127693,1,1,0
518,LP002683,1,0,-0.11802942798296626,0.10046779049258692,0.4670175806368492,360.0,1.0,0,4683.0,4683.0,-0.11802942798296626,0,0,0
519,LP002684,0,0,-0.3282172340031883,-0.5544873301529852,-0.6039174142171756,360.0,1.0,0,3400.0,3400.0,-0.3282172340031883,1,0,0
520,LP002689,1,2,-0.5261181456730466,0.041299521107895545,-1.1988813002471892,360.0,1.0,1,2192.0,2192.0,-0.5261181456730466,1,1,0
521,LP002690,1,0,-0.4756599662075529,-0.5544873301529852,-1.0798885230411865,360.0,1.0,1,2500.0,2500.0,-0.4756599662075529,0,0,0
522,LP002692,1,3,0.044812878473854234,-0.0674606503622308,-0.5444210256141742,360.0,1.0,1,5677.0,5677.0,0.044812878473854234,0,1,1
523,LP002693,1,2,0.41686003940286764,1.8963786722209939,3.9773045082139302,360.0,1.0,1,7948.0,7948.0,0.41686003940286764,0,1,1
524,LP002697,1,0,-0.11852090375698081,0.15929404675944772,-0.21124124943736647,360.0,1.0,0,4680.0,4680.0,-0.11852090375698081,0,0,0
525,LP002699,1,2,1.9817189038651908,-0.5544873301529852,3.0253622905659086,360.0,1.0,1,10171.25,3812.5,1.9817189038651908,0,1,1
526,LP002705,1,0,-0.2667827622513697,-0.5544873301529852,-0.4254282484081714,360.0,1.0,1,3775.0,3775.0,-0.2667827622513697,0,1,0
527,LP002706,1,1,-0.019406622664046805,-0.06540857165524729,0.1814349153424426,360.0,0.0,1,5285.0,5285.0,-0.019406622664046805,1,1,0
528,LP002714,1,1,-0.44633524502468486,-0.10918625073756229,-0.6158166919377758,360.0,1.0,1,2679.0,2679.0,-0.44633524502468486,1,0,0
529,LP002716,1,0,0.2260036138272179,-0.5544873301529852,-0.18744269399616592,360.0,1.0,1,6783.0,6783.0,0.2260036138272179,1,0,0
530,LP002717,1,0,-0.717302221764706,1.3265848179152375,0.8358951899754578,360.0,1.0,1,1025.0,1025.0,-0.717302221764706,0,1,0
531,LP002720,1,3,-0.1838871817009158,-0.5544873301529852,-0.5444210256141742,360.0,1.0,1,4281.0,4281.0,-0.1838871817009158,0,1,0
532,LP002723,1,2,-0.2974180854982766,-0.5544873301529852,-0.4254282484081714,360.0,0.0,0,3588.0,3588.0,-0.2974180854982766,0,0,0
533,LP002729,1,1,0.957811041334881,-0.5544873301529852,0.5979096355634522,360.0,1.0,0,10171.25,3812.5,0.957811041334881,0,0,0
534,LP002731,0,0,2.0906627004384157,-0.5544873301529852,-0.2469390825991673,360.0,1.0,1,10171.25,3812.5,2.0906627004384157,1,0,1
535,LP002732,1,0,-0.46746870330731044,0.14390345645707134,-0.23503980487856702,360.0,1.0,1,2550.0,2550.0,-0.46746870330731044,1,0,0
536,LP002734,1,0,0.11951719612406565,0.7814159080932835,2.1210171838002876,360.0,1.0,1,6133.0,6133.0,0.11951719612406565,0,1,0
537,LP002738,1,2,-0.29266715301613594,-0.5544873301529852,-0.46112608156997226,360.0,1.0,1,3617.0,3617.0,-0.29266715301613594,0,0,0
538,LP002739,1,0,-0.40734483361953067,-0.3711682989957912,-0.9489964681145835,360.0,1.0,0,2917.0,2917.0,-0.40734483361953067,1,1,0
539,LP002740,1,3,0.16604356939744294,-0.5544873301529852,0.1338378044600415,180.0,1.0,1,6417.0,6417.0,0.16604356939744294,0,1,0
540,LP002741,0,1,-0.13031632233333,0.4185399900750319,-0.06844991679016317,180.0,1.0,1,4608.0,4608.0,-0.13031632233333,0,1,0
541,LP002743,0,0,-0.5349647096053085,-0.5544873301529852,-0.5563203033347744,360.0,0.0,0,2138.0,2138.0,-0.5349647096053085,0,0,0
542,LP002753,0,1,-0.2869332689859662,-0.5544873301529852,-0.6039174142171756,360.0,1.0,1,3652.0,3652.0,-0.2869332689859662,0,0,0
543,LP002755,1,1,-0.5184183585468186,0.3087537792514138,-0.21124124943736647,360.0,1.0,1,2239.0,2239.0,-0.5184183585468186,1,1,0
544,LP002757,0,0,-0.3909623078190457,-0.32773263303130673,-0.5206224701729736,360.0,1.0,1,3017.0,3017.0,-0.3909623078190457,1,1,0
545,LP002767,1,0,-0.4317547970622532,0.11243824961665744,0.11003924901884096,360.0,1.0,1,2768.0,2768.0,-0.4317547970622532,0,1,0
546,LP002768,1,0,-0.33509789483939195,-0.5544873301529852,-0.7824065800261797,36.0,1.0,0,3358.0,3358.0,-0.33509789483939195,1,0,0
547,LP002772,1,0,-0.47140050949942686,0.05532205893894957,-0.00895352818716179,360.0,1.0,1,2526.0,2526.0,-0.47140050949942686,0,0,0
